name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60332.8,60331.6,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60327.5,60326.2,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60289.9,60286.4,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60155.7,60152.6,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60373.5,60372.2,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60220.2,60219,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60408.4,60407.1,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60075.7,60074.4,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_mean",10,60296.6,60294.8,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_median",10,60308.7,60306.7,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_stddev",10,121.92,122.169,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_cv",10,0.002022,0.00202619,,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117415,117413,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117416,117414,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117397,117395,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117473,117470,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",5968,117290,117287,ns,,,,,
